EmployeeID,BenefitID,SatisfactionScore,Comments,UsageFrequency,LastUsedDate,BenefitType,BenefitSubType,BenefitCost,Gender_Female,Gender_Male,Gender_Non-Binary,Department_Finance,Department_HR,Department_IT,Department_Marketing,Department_Sales,Age_Gen_Boomer,Age_Gen_Gen_X,Age_Gen_Gen_Z,Age_Gen_Millenial,TenureGroups_ >25_years,TenureGroups_16-25_years,TenureGroups_5-15_years,TenureGroups_<5_years,BenefitFlag_Cell_Phone_Allowance_Monthly_Communications,BenefitFlag_Childcare_After-School_Care,BenefitFlag_Childcare_On-Site_Infant_Care,BenefitFlag_Commuter_Benefits_Transit_Subsidy,BenefitFlag_Flexible_Spending_Account_Healthcare_FSA,BenefitFlag_Gym_Membership_Family_Membership,BenefitFlag_Gym_Membership_Tier_1_Partners,BenefitFlag_Gym_Membership_Tier_2_Partners,BenefitFlag_Gym_Membership_Tier_3_Partners,BenefitFlag_Health_Insurance_HDHP_Individual,BenefitFlag_Health_Insurance_HMO_Family,BenefitFlag_Health_Insurance_PPO_Family,BenefitFlag_Health_Insurance_PPO_Individual,BenefitFlag_Life_Insurance_Basic_Coverage,BenefitFlag_Life_Insurance_Dependent_Coverage,BenefitFlag_Life_Insurance_Supplemental_High_Amount,BenefitFlag_Life_Insurance_Supplemental_Standard,BenefitFlag_Professional_Development_Conference_Attendance,BenefitFlag_Retirement_Plan_401k_Basic_Matching,BenefitFlag_Retirement_Plan_401k_Catch-Up_Contributions,BenefitFlag_Retirement_Plan_401k_High_Contribution,BenefitFlag_Retirement_Plan_401k_Investment_Fees,BenefitFlag_Retirement_Plan_401k_Maximum_Matching,BenefitFlag_Retirement_Plan_401k_Standard_Matching,BenefitFlag_Technology_Stipend_Monthly_Internet_Allowance,BenefitFlag_Tuition_Reimbursement_Graduate_Degree,BenefitFlag_Tuition_Reimbursement_Individual_Courses,BenefitFlag_Tuition_Reimbursement_Professional_Certification,BenefitFlag_Tuition_Reimbursement_Undergraduate_Degree,BenefitFlag_Wellness_Programs_Premium_Discount_Tier_1
664,10,4,Good quality care available.,5,2024-04-29,Childcare,On-Site Infant Care,915.48,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3059,27,2,Returns are not as expected.,0,2024-02-06,Retirement Plan,401k Maximum Matching,913.01,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4155,17,1,Unhappy with this benefit.,2,2023-09-18,Retirement Plan,401k Catch-Up Contributions,509.65,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
200,29,4,Sufficient time off provided.,5,2024-06-25,Childcare,After-School Care,475.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
200,29,4,Sufficient time off provided.,0,2024-02-10,Childcare,After-School Care,475.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
200,29,4,Sufficient time off provided.,0,2024-05-04,Childcare,After-School Care,475.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3033,18,3,"Standard, nothing exceptional.",0,2024-02-24,Retirement Plan,401k Investment Fees,743.01,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1800,20,5,Incredible support for education.,2,2023-09-16,Tuition Reimbursement,Undergraduate Degree,489.96,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12,9,5,Perfect for my work-life balance.,1,2024-06-02,Professional Development,Conference Attendance,850.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
315,13,2,Not much flexibility offered.,2,2024-05-05,Cell Phone Allowance,Monthly Communications,65.0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2887,7,2,Could use more vacation time.,0,2023-12-11,Flexible Spending Account,Healthcare FSA,450.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2095,10,1,Difficult to find suitable care.,0,2024-07-05,Childcare,On-Site Infant Care,915.48,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
532,19,4,"Good value, I enjoy the variety.",7,2024-01-03,Gym Membership,Tier 2 Partners,343.73,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3154,23,3,"Average, but necessary.",5,2024-03-03,Life Insurance,Supplemental High Amount,969.28,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2230,15,3,Helps but limited in scope.,2,2023-11-09,Tuition Reimbursement,Professional Certification,359.21,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2230,15,3,Helps but limited in scope.,0,2024-01-04,Tuition Reimbursement,Professional Certification,359.21,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1771,10,1,Difficult to find suitable care.,4,2023-08-23,Childcare,On-Site Infant Care,915.48,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
987,8,1,Barely any time off given.,7,2024-02-13,Wellness Programs,Premium Discount Tier 1,125.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4099,10,4,Good quality care available.,3,2024-04-20,Childcare,On-Site Infant Care,915.48,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3841,2,4,"Great coverage, but a bit expensive.",3,2024-01-12,Health Insurance,PPO Individual,706.93,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3841,2,4,"Great coverage, but a bit expensive.",0,2024-04-03,Health Insurance,PPO Individual,706.93,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
402,7,3,Average amount of vacation days.,0,2024-07-01,Flexible Spending Account,Healthcare FSA,450.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3128,24,3,"It's okay, I use it occasionally.",3,2024-01-16,Gym Membership,Tier 3 Partners,780.78,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3783,2,2,Not happy with the coverage options.,0,2024-07-19,Health Insurance,PPO Individual,706.93,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2448,3,5,"Generous vacation days, very happy.",1,2024-03-01,Commuter Benefits,Transit Subsidy,325.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3568,25,2,Coverage is minimal.,0,2024-07-13,Life Insurance,Supplemental Standard,774.91,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2303,8,3,Average amount of vacation days.,4,2024-06-24,Wellness Programs,Premium Discount Tier 1,125.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3509,24,5,Fantastic benefit! I use it daily.,0,2023-12-12,Gym Membership,Tier 3 Partners,780.78,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
862,12,3,Helps but limited in scope.,0,2023-11-28,Tuition Reimbursement,Graduate Degree,824.53,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4882,26,1,Membership is not very useful.,0,2023-10-17,Gym Membership,Family Membership,519.66,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2171,3,1,Barely any time off given.,0,2024-01-19,Commuter Benefits,Transit Subsidy,325.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
